Ente,Numero elettori,Numero votanti,Schede bianche,Schede non valide,nomefile
MONTICHIARI,17059,12878,291,611,BRESCIA
MONTIRONE,3721,2973,62,122,BRESCIA
MURA,666,503,29,51,BRESCIA
MUSCOLINE,2039,1618,26,74,BRESCIA
NAVE,8713,5689,38,194,BRESCIA
NIARDO,1570,1297,64,132,BRESCIA
NUVOLENTO,2923,2249,55,110,BRESCIA
NUVOLERA,3403,2580,62,154,BRESCIA
ODOLO,1529,755,10,32,BRESCIA
OFFLAGA,3045,1819,28,76,BRESCIA
OME,2514,2031,43,101,BRESCIA
ONO SAN PIETRO,827,463,6,29,BRESCIA
ORZINUOVI,9372,7285,205,365,BRESCIA
ORZIVECCHI,1857,1538,27,71,BRESCIA
OSPITALETTO,9827,6336,48,255,BRESCIA
OSSIMO,1283,712,8,31,BRESCIA
PADENGHE SUL GARDA,3399,2563,55,122,BRESCIA
PADERNO FRANCIACORTA,2773,2243,63,140,BRESCIA
PAISCO LOVENO,190,135,13,17,BRESCIA
PAITONE,1583,1264,25,80,BRESCIA
PALAZZOLO SULL'OGLIO,14206,9416,63,385,BRESCIA
PARATICO,3461,2770,66,152,BRESCIA
PASPARDO,541,327,3,19,BRESCIA
PASSIRANO,5513,4140,82,211,BRESCIA
PAVONE DEL MELLA,2071,1648,50,103,BRESCIA
PERTICA ALTA,547,410,26,46,BRESCIA
PERTICA BASSA,622,391,14,30,BRESCIA
PEZZAZE,1275,1042,31,59,BRESCIA
PIAN CAMUNO,3315,1945,22,85,BRESCIA
PIANCOGNO,3527,2036,9,76,BRESCIA
PISOGNE,6662,5174,113,263,BRESCIA
POLAVENO,2046,1527,41,76,BRESCIA
POLPENAZZE DEL GARDA,2098,1252,12,30,BRESCIA
POMPIANO,2817,2353,61,131,BRESCIA
PONCARALE,3981,2797,19,98,BRESCIA
PONTE DI LEGNO,1549,875,5,31,BRESCIA
PONTEVICO,5536,3984,125,272,BRESCIA
PONTOGLIO,4870,3217,25,119,BRESCIA
POZZOLENGO,2646,2048,56,108,BRESCIA
PRALBOINO,2151,1693,42,95,BRESCIA
PRESEGLIE,1239,882,38,80,BRESCIA
PRESTINE,346,249,10,16,BRESCIA
PREVALLE,4554,3375,55,149,BRESCIA
PROVAGLIO D'ISEO,5464,4260,86,198,BRESCIA
PROVAGLIO VAL SABBIA,761,464,1,21,BRESCIA
PUEGNAGO DEL GARDA,2672,2050,49,91,BRESCIA
QUINZANO D'OGLIO,4709,3017,33,99,BRESCIA
REMEDELLO,2384,1864,45,112,BRESCIA
REZZATO,9914,7457,129,288,BRESCIA
ROCCAFRANCA,3249,2712,58,128,BRESCIA
RODENGO SAIANO,7110,5510,128,253,BRESCIA
ROE' VOLCIANO,3600,2533,52,114,BRESCIA
RONCADELLE,6812,4731,33,154,BRESCIA
ROVATO,12537,7577,71,297,BRESCIA
RUDIANO,3875,3151,85,190,BRESCIA
SABBIO CHIESE,2860,2170,68,132,BRESCIA
SALE MARASINO,2847,2139,64,123,BRESCIA
SALO',8408,6212,111,225,BRESCIA
SAN FELICE DEL BENACO,2710,2185,37,79,BRESCIA
SAN GERVASIO BRESCIANO,1692,1362,60,102,BRESCIA
SAN PAOLO,3240,2571,72,183,BRESCIA
SAN ZENO NAVIGLIO,3423,2279,18,75,BRESCIA
SAREZZO,9949,7283,165,393,BRESCIA
SAVIORE DELL'ADAMELLO,907,760,28,65,BRESCIA
SELLERO,1229,1057,46,104,BRESCIA
SENIGA,1120,887,31,62,BRESCIA
SERLE,2511,1393,43,83,BRESCIA
SIRMIONE,5983,4522,115,246,BRESCIA
SOIANO DEL LAGO,1410,903,5,23,BRESCIA
SONICO,1241,948,26,71,BRESCIA
SULZANO,1485,973,11,47,BRESCIA
TAVERNOLE SUL MELLA,1024,869,29,66,BRESCIA
TEMU',897,758,44,71,BRESCIA
TIGNALE,982,860,27,56,BRESCIA
TORBOLE CASAGLIA,4655,3144,21,105,BRESCIA
TOSCOLANO MADERNO,6152,3786,22,91,BRESCIA
TRAVAGLIATO,10023,6306,40,227,BRESCIA
TREMOSINE,1509,1270,47,89,BRESCIA
TRENZANO,3974,2646,21,101,BRESCIA
TREVISO BRESCIANO,469,361,18,32,BRESCIA
URAGO D'OGLIO,2598,2120,48,106,BRESCIA
VALLIO TERME,1173,879,23,54,BRESCIA
VALVESTINO,225,169,16,22,BRESCIA
VEROLANUOVA,6318,5037,87,259,BRESCIA
VEROLAVECCHIA,3079,2471,59,125,BRESCIA
VESTONE,3230,2401,77,175,BRESCIA
VEZZA D'OGLIO,1433,1062,30,81,BRESCIA
VILLA CARCINA,8192,6106,123,272,BRESCIA
VILLACHIARA,1116,886,17,46,BRESCIA
VILLANUOVA SUL CLISI,4279,3250,64,146,BRESCIA
VIONE,722,464,28,55,BRESCIA
VISANO,1435,1250,28,56,BRESCIA
VOBARNO,5913,4417,100,197,BRESCIA
ZONE,1007,759,32,72,BRESCIA
